Culture_Year;Sex;ID;L_skin;L_iris;a_iris;b_iris;L_sclera;a_sclera;b_sclera;Age;Attr;SexT;Nat;Group;LOCAL_DIST;SexTypMeas;Asym
Turkey;F;37;85,281;28,696;19,991;20,261;73,422;5,139;2,901;20;4,515625;3,555556;Tur;Turkey F;0,042085614;-1,512408581;0,06567487
Turkey;F;39;83,506;37,847;15,252;23,099;80,038;3,573;1,111;20;3,322581;3,033333;Tur;Turkey F;0,048804801;0,168536268;0,072440134
Turkey;F;43;83,901;30,335;16,534;20,026;71,784;3,944;4,008;20;4,410714;4,381818;Tur;Turkey F;0,05149561;0,774309676;0,069495428
Turkey;F;46;82,244;21,012;16,069;11,2;74,186;2,628;1,181;20;4,15;4,389831;Tur;Turkey F;0,048398184;-1,184089696;0,067208076
Turkey;F;47;80,032;32,663;16,607;20,001;68,504;4,162;1,899;21;2,540984;3,728814;Tur;Turkey F;0,045648956;-1,391229775;0,072226482
Turkey;F;53;82,4;18,754;11,841;6,838;69,834;3,129;3,2;20;2,192982;3,637931;Tur;Turkey F;0,051659765;0,941953127;0,079582817
Turkey;F;61;83,564;39,849;2,553;9,373;76,862;2,969;-2,082;20;3,462963;4,509434;Tur;Turkey F;0,037938793;0,052636221;0,07339265
Turkey;F;62;86,397;26,075;17,621;9,611;78,573;3,669;0,99;20;2,102941;2,878788;Tur;Turkey F;0,045492256;0,123536527;0,066386386
Turkey;F;65;79,369;25,405;17,232;13,524;71,453;2,862;1,916;21;1,65;2,383333;Tur;Turkey F;0,054567472;0,668266956;0,072683229
Turkey;F;66;81,583;48,214;1,105;10,989;74,328;10,004;2,624;20;4,532258;5,467742;Tur;Turkey F;0,048845518;0,693591147;0,078037077
Turkey;F;69;82,27;20,212;19,853;6,791;75,146;6,251;3,647;21;2,62069;4,037037;Tur;Turkey F;0,030928203;1,04817246;0,071158903
Turkey;F;73;75,278;20,161;12,228;7,752;72,67;1,707;1,424;20;2,298246;3,438596;Tur;Turkey F;0,055642707;-1,188930355;0,062317789
Turkey;F;115;84,083;50,4;5,333;22,504;76,77;5,73;2,365;21;3,140351;4,074074;Tur;Turkey F;0,049680993;2,000558175;0,069266826
Turkey;F;116;84,591;29,495;19,649;17,979;76,757;3,643;-1,45;20;3,727273;4,571429;Tur;Turkey F;0,04194746;-0,430681321;0,081677464
Turkey;F;120;78,617;30,159;17,867;18,565;70,699;4,931;-0,247;20;3,20339;4,101695;Tur;Turkey F;0,043833234;-0,267367051;0,065277716
Turkey;F;132;79,87;49,16;1,563;11,281;69,216;4,473;2,059;21;4,058824;5,204082;Tur;Turkey F;0,040781068;0,09731758;0,065008185
Turkey;F;135;78,509;17,333;10,272;6,62;73,844;2,238;2,052;20;1,83871;2,952381;Tur;Turkey F;0,048539299;0,640658884;0,070997483
Turkey;F;137;78,671;18,695;15,355;9,529;71,408;6,75;3,367;20;2,779661;3,847458;Tur;Turkey F;0,061339224;-2,501996601;0,072547923
Turkey;F;153;78,968;28,247;19,378;18,213;72,824;4,028;-0,013;21;2,633333;4,129032;Tur;Turkey F;0,047419128;-0,855500336;0,067689706
Turkey;F;154;81,984;26,577;20,683;16,742;75,335;7,732;3,506;22;4,133333;5,163934;Tur;Turkey F;0,040574964;-0,089681342;0,088265359
Turkey;F;156;80,156;19,201;14,77;10,088;66,784;4,835;3,456;21;2,435484;3,666667;Tur;Turkey F;0,041462014;0,247844091;0,073441062
Turkey;F;176;81,756;38,892;14,877;26,262;80,166;5,776;2,159;20;2,59322;3,741379;Tur;Turkey F;0,074954017;0,943179926;0,072917558
Turkey;F;178;77,881;22,274;16,12;11,65;73,351;2,769;0,638;19;3,296296;4,309091;Tur;Turkey F;0,044889328;-0,109481093;0,074557521
Turkey;F;185;79,608;25,146;20,208;17,328;75,285;5,039;3,111;20;3,189655;4,086207;Tur;Turkey F;0,055235837;1,134972092;0,063956381
Turkey;F;188;80,616;25,495;19,732;17,97;71,828;3,63;0,499;20;2,709677;3,721311;Tur;Turkey F;0,043717876;0,905226928;0,076274662
Turkey;F;200;80,56;28,401;15,832;14,258;76,432;3,965;0,131;20;1,721311;2,779661;Tur;Turkey F;0,040294647;-0,474594836;0,071292465
Turkey;F;205;83,351;20,386;13,445;7,084;76,701;2,493;0,923;20;1,839286;2,945455;Tur;Turkey F;0,048946174;1,195521948;0,066913686
Turkey;F;206;82,05;40,374;6,13;16,229;71,045;5,788;1,153;21;2,179104;3,104478;Tur;Turkey F;0,048656758;0,450740542;0,068179997
Turkey;F;219;83,311;33,47;17,656;21,044;73,333;5,064;0,676;20;3,233333;4,233333;Tur;Turkey F;0,042994101;0,933656048;0,069590796
Turkey;F;227;85,092;49,329;-0,799;0,119;76,462;6,218;2,44;20;2,174603;3,596774;Tur;Turkey F;0,079618687;0,666623269;0,062673277
Turkey;F;232;83,944;29,621;21,494;18,761;79,236;3,635;1,493;20;2,803279;3,694915;Tur;Turkey F;0,056034782;0,1401952;0,076017753
Turkey;F;238;77,885;22,435;14,301;10,54;68,768;3,042;-0,228;20;2,171875;3,532258;Tur;Turkey F;0,075451347;-1,318816938;0,079316953
Turkey;F;258;80,924;21,158;17,221;12,4;71,165;6,16;2,517;20;2,385965;3,666667;Tur;Turkey F;0,042170249;-0,481155029;0,075584045
Turkey;F;275;80,489;27,227;15,882;11,667;73,13;2,836;-0,617;21;3,4;4,779661;Tur;Turkey F;0,036244936;-0,913032924;0,066235936
Turkey;F;282;83,734;24,327;18,056;15,342;72,395;4,404;3,272;20;1,533333;2,145161;Tur;Turkey F;0,048301455;-0,342760163;0,072302555
Turkey;F;286;81,434;33,032;16,725;19,264;74,099;3,197;0,885;22;1,709677;3,142857;Tur;Turkey F;0,039405479;-0,882911342;0,076541252
Turkey;F;303;80,415;24,261;18,673;12,84;75,893;2,507;-0,883;21;1,421053;2,559322;Tur;Turkey F;0,055060713;-1,259478504;0,068070561
Turkey;F;307;84,068;22,686;16,086;11,919;76,153;3,873;5,934;21;3,047619;4,016129;Tur;Turkey F;0,048584738;1,314075305;0,062563771
Turkey;F;309;85,703;28,84;17,071;14,468;78,769;4,829;2,538;21;4,614035;5,362069;Tur;Turkey F;0,027391856;0,016312725;0,071283259
Turkey;F;310;80,468;28,272;17,071;18,256;68,378;3,025;3,639;20;3,701754;4,678571;Tur;Turkey F;0,042379513;0,979782269;0,066267785
Turkey;F;334;76,616;15,472;8,842;3,961;72,592;3,156;2,789;20;2,886792;4,076923;Tur;Turkey F;0,05060932;2,100240742;0,072856704
Turkey;F;340;78,68;18,704;10,783;6,18;73,761;4,343;3,311;20;2,590164;3,754098;Tur;Turkey F;0,045501454;0,352873658;0,073239438
Turkey;F;341;83,9;21,6;16,043;10,129;75,853;2,101;2,489;20;3,583333;4,783333;Tur;Turkey F;0,043257097;0,433115437;0,093820811
Turkey;F;345;79,066;24,974;20,689;13,292;73,351;4,337;0,831;20;3,344828;4,711864;Tur;Turkey F;0,03893132;0,45258525;0,076073558
Turkey;F;355;82,11;21,348;16,384;10,17;79,989;5,148;2,355;21;2,147541;3,442623;Tur;Turkey F;0,049334444;-0,97652009;0,088643883
Turkey;F;366;83,681;39,473;3,671;9,353;76,873;3,342;0,444;21;2,298246;3,578947;Tur;Turkey F;0,038279425;0,100209697;0,075561448
Turkey;F;380;79,745;20,719;16,601;11,485;72,89;2,621;2,423;22;2,666667;3,396825;Tur;Turkey F;0,038895306;-0,322296295;0,06557567
Turkey;F;382;77,205;27,424;18,927;15,969;76,325;4,844;4,492;21;1,690909;2,709091;Tur;Turkey F;0,049215955;-0,198194467;0,073340678
Turkey;F;398;81,389;26,11;18,448;13;73,148;2,952;2,091;21;2,857143;3,952381;Tur;Turkey F;0,039325823;0,273070267;0,06616069
Turkey;F;419;83,825;25,398;20,408;14,248;77,394;3,181;2,648;22;2,257576;3,6;Tur;Turkey F;0,056658465;0,899264923;0,07302757
Turkey;F;429;77,199;17,66;13,246;8,957;68,492;3,281;-0,327;20;2,216667;3,483333;Tur;Turkey F;0,060998414;1,126117459;0,064509067
Turkey;F;441;82,267;31,881;8,223;12,717;72,678;5,481;0,89;21;1,709677;3,52381;Tur;Turkey F;0,068432139;2,533847198;0,065887664
Turkey;F;444;81,688;20,949;15,857;9,642;72,518;4,584;0,811;21;3,05;4,459016;Tur;Turkey F;0,044871604;0,841963929;0,06743533
Turkey;F;447;81,227;19,639;16,35;10,467;69,201;8,381;1,623;21;2,767857;4,833333;Tur;Turkey F;0,055236648;-1,654295031;0,068722978
Turkey;F;452;80,704;25,999;18,389;15,472;74,113;4,448;1,141;23;4,064516;4,761905;Tur;Turkey F;0,037814107;1,128862345;0,069012023
Turkey;F;453;75,935;24,006;15,723;16,277;64,079;6,119;5,628;21;3,393443;4,393443;Tur;Turkey F;0,034272496;-0,105390534;0,062498047
Turkey;F;454;82,688;25,166;17,866;19,682;71,724;6,359;-2,139;23;2,311475;3,5;Tur;Turkey F;0,047039579;-1,159170363;0,0911926
Turkey;F;456;78,991;21,859;15,197;9,74;75,805;4,36;0,725;21;1,984375;3,183333;Tur;Turkey F;0,043956144;0,285781864;0,060097958
Turkey;F;457;78,503;42,579;3,968;11,59;68,951;7,58;3,461;24;3,387097;4,266667;Tur;Turkey F;0,054685704;-0,756262017;0,06144582
Turkey;F;460;79,472;29,521;18,497;17,798;75,555;3,491;1,552;23;2,435484;3,516667;Tur;Turkey F;0,039792027;-1,145343851;0,066372284
Turkey;F;465;81,623;29,33;20,064;17,887;71,219;6,554;6,056;23;3,459016;4,45;Tur;Turkey F;0,045935341;1,041273486;0,082425388
Turkey;F;468;79,889;46,234;0,256;-3,371;75,24;3,879;0,774;22;5,762712;6,169492;Tur;Turkey F;0,039344359;-0,935314601;0,070849212
Turkey;F;470;75,733;19,784;16,014;10,579;72,474;3,877;2,388;24;1,839286;2,631579;Tur;Turkey F;0,053130323;0,189536996;0,07775374
Turkey;F;473;77,272;26,589;21,914;17,524;74,399;4,237;2,703;21;2,089286;3,545455;Tur;Turkey F;0,043998998;-0,132749541;0,073273157
Turkey;F;474;77,507;19,166;13,122;7,171;72,016;3,175;1,062;23;2,017241;3,224138;Tur;Turkey F;0,068167935;0,878969739;0,06234372
Turkey;F;475;79,245;44,774;0,506;-3,36;74,913;6,858;2,503;23;2,920635;4,28125;Tur;Turkey F;0,059128018;-0,875789888;0,067264112
Turkey;F;484;76,083;18,103;14,493;9,613;70,312;2,079;-1,73;21;2,733333;3,457627;Tur;Turkey F;0,038617461;-0,542035424;0,067309255
Turkey;F;486;75,763;17,737;14,417;8,968;72,394;4,899;2,822;23;2,388889;3,333333;Tur;Turkey F;0,047549537;-1,421050699;0,066913402
Turkey;F;490;78,138;49,416;0,246;1,301;73,42;5,024;2,134;21;4,865385;5,545455;Tur;Turkey F;0,049365032;0,683115182;0,086962996
Turkey;F;492;81,74;30,695;20,333;19,795;74,239;3,29;1,219;24;2;3,62069;Tur;Turkey F;0,049708489;-1,040862856;0,071824437
Turkey;F;493;80,526;13,54;9,266;6,191;78,006;0,966;2,848;19;1,483871;2,466667;Tur;Turkey F;0,072428927;-1,356159614;0,068928705
Turkey;F;497;80,193;17,517;11,835;6,665;76,27;5,292;5,325;21;2,310345;3,779661;Tur;Turkey F;0,045921495;-0,561679979;0,067086848
Turkey;F;502;79,565;36,968;14,971;23,924;73,253;5,552;5,923;23;2,107143;3,017857;Tur;Turkey F;0,050286084;-1,077819073;0,071083517
Turkey;F;503;80,943;52,059;0,435;1,25;74,075;5,285;2,871;21;2,45;2,828125;Tur;Turkey F;0,052482104;-1,291898334;0,067091783
Turkey;F;505;80,608;46,655;5,782;19,204;76,688;3,727;2,107;23;2,672414;4,25;Tur;Turkey F;0,04626684;0,554674914;0,066879981
Turkey;F;513;82,589;24,596;16,391;16,351;73,517;3,832;-3,34;29;2,2;4,111111;Tur;Turkey F;0,063300187;1,223997814;0,07278664
Turkey;F;514;77,426;16,682;14,254;9,321;69,852;3,903;4,421;24;3,20339;4,322034;Tur;Turkey F;0,087252391;-1,759382764;0,084750888
Turkey;F;521;77,25;47,588;2,108;8,291;72,685;6,828;4,502;21;3,125;4,321429;Tur;Turkey F;0,050939059;0,193681075;0,066160475
Turkey;F;523;83,158;54,373;5,539;22,838;77,494;6,558;4,044;23;2,783333;3,584615;Tur;Turkey F;0,046023818;1,829969305;0,072029972
Turkey;F;526;80,935;27,263;22,584;18,482;79,935;5,17;1,368;20;2,95;4,163934;Tur;Turkey F;0,048884996;0,814727474;0,071400586
Turkey;F;527;80,361;28,138;17,429;16,135;68,134;9,029;3,484;21;4,482143;5,381818;Tur;Turkey F;0,059892279;1,288869672;0,071771628
Turkey;F;532;73,833;13,49;6,296;2,307;73,791;3,616;5,119;20;4,483333;5,196721;Tur;Turkey F;0,034610471;-0,485779677;0,06128916
Turkey;F;533;85,579;51,554;1,939;9,202;79,23;5,565;1,603;22;2,709091;3,964286;Tur;Turkey F;0,057725656;0,058952279;0,072498096
Turkey;F;534;75,864;21,385;15,05;8,731;70,629;3,023;0,424;23;4,807018;5,375;Tur;Turkey F;0,050271404;0,64962501;0,087888046
Turkey;F;535;79,083;21,749;18,972;14,61;67,408;10,781;7,603;23;3,206897;4,333333;Tur;Turkey F;0,042538716;0,191843738;0,062156299
Turkey;F;536;78,13;32,796;17,148;22,167;77,142;2,389;7,109;23;2,1;3,786885;Tur;Turkey F;0,03818416;-0,455022097;0,070008679
Turkey;F;537;81,103;27,948;19,853;13,759;76,618;5,809;2,656;24;4,677966;5,186441;Tur;Turkey F;0,039811513;0,904386638;0,079088815
Turkey;F;539;84,811;47,08;7,536;23,17;72,609;5,79;2,792;23;3,896552;4,9;Tur;Turkey F;0,051545116;-0,764268222;0,072688655
Turkey;F;542;79,205;30,024;17,46;19,266;67,448;6,135;3,547;22;4,389831;5,033333;Tur;Turkey F;0,043737474;-0,820048213;0,092869305
Turkey;M;2;77,924;34,791;16,7;20,898;69,644;6,59;2,094;21;1,527778;4,555556;Tur;Turkey M;0,030861352;-0,251530039;0,073234934
Turkey;M;4;78,333;28,489;17,319;15,781;74,372;6,665;6,394;20;3,08;4,493151;Tur;Turkey M;0,043937873;0,351357179;0,070963544
Turkey;M;6;76,563;20,58;14,471;8,136;72,576;6,549;1,744;21;3,171053;4,571429;Tur;Turkey M;0,040027919;-0,466836115;0,072460939
Turkey;M;7;79,167;34,917;16,454;21,12;75,424;6,243;1,96;20;2,1875;3,9375;Tur;Turkey M;0,061374946;-1,796041356;0,080313614
Turkey;M;8;79,646;21,664;14,284;8,009;79,306;3,512;1,565;21;1,766234;4,038961;Tur;Turkey M;0,043705755;-0,471133228;0,06412689
Turkey;M;9;75,357;22,021;17,105;12,718;70,94;5,581;3,14;25;1,520548;5,573333;Tur;Turkey M;0,045050562;0,328050592;0,064249904
Turkey;M;10;74,62;22,228;17,402;11,965;70,565;7,361;4,39;21;1,621622;4,866667;Tur;Turkey M;0,046323927;-0,004024222;0,071152288
Turkey;M;11;80,372;21,547;15,065;9,45;80,845;2,942;1,611;19;2,266667;3,540541;Tur;Turkey M;0,050627471;-0,165919489;0,068730664
Turkey;M;12;80,207;36,638;20,171;26,459;76,407;5,638;2,596;19;1,986842;3,736842;Tur;Turkey M;0,058756964;-0,63859203;0,069716157
Turkey;M;13;78,981;42,442;8,917;21,555;80,197;6,951;2,644;19;1,986486;5,337662;Tur;Turkey M;0,048280204;0,277659236;0,066372843
Turkey;M;15;82,832;53,918;5,098;14,584;74,606;8,687;2,021;21;2,649351;4,207792;Tur;Turkey M;0,041211168;0,840462963;0,065455215
Turkey;M;16;77,002;35,802;5,005;15,356;68,274;5,544;3,654;20;3,602564;4,35;Tur;Turkey M;0,051087218;0,96772569;0,073946127
Turkey;M;18;73,828;46,052;1,456;7,982;70,417;5,562;3,282;21;1,910256;3,589744;Tur;Turkey M;0,041031988;-0,556419779;0,064150569
Turkey;M;28;74,625;23,642;19,456;14,75;73,544;6,937;5,726;21;3,630137;4,506667;Tur;Turkey M;0,06879308;0,895333238;0,088940255
Turkey;M;31;82,27;27,59;21,176;16,708;78,586;4,144;1,785;20;1,465753;3,333333;Tur;Turkey M;0,053362304;-2,045686502;0,076206962
Turkey;M;36;77,294;26,912;18,672;15,55;74,007;3,622;5,666;21;2,945205;4,391892;Tur;Turkey M;0,045194535;-0,569694533;0,086085264
Turkey;M;44;78,719;27,892;21,744;17,018;77,423;4,157;0,57;21;2,236842;4,210526;Tur;Turkey M;0,045157076;-1,337172108;0,07987774
Turkey;M;54;81,443;44,152;4,198;11,868;69,919;4,209;2,832;20;3,092105;2,933333;Tur;Turkey M;0,048839588;0,544728755;0,074985457
Turkey;M;55;82,951;36,612;25,063;26,441;76,991;5,972;3,197;24;1,410256;3,844156;Tur;Turkey M;0,053741067;-0,528911343;0,070686331
Turkey;M;57;79,385;31,688;21,454;20,727;76,803;5,187;4,333;22;3,689189;5,098592;Tur;Turkey M;0,044154408;-0,557850566;0,062271443
Turkey;M;119;76,671;23,947;17,477;13,817;69,629;6,465;3,046;22;2,5;4,42029;Tur;Turkey M;0,055552888;0,845329643;0,069268059
Turkey;M;122;80,484;31,186;19,271;18,294;71,294;4,107;2,011;20;2,575342;4,146667;Tur;Turkey M;0,02796718;-0,506649229;0,072616427
Turkey;M;140;78,209;30,163;22,483;21,147;72,824;6,101;3,343;21;1,777778;5,123288;Tur;Turkey M;0,074853869;1,579234368;0,082301266
Turkey;M;142;76,971;39,081;15,392;26,581;76,623;4,295;3,599;20;2,184211;3,630137;Tur;Turkey M;0,035330536;-0,455832697;0,061974565
Turkey;M;143;79,319;25,006;17,738;12,455;73,905;7,61;7,61;20;4,381579;5,467532;Tur;Turkey M;0,041981988;-0,681057932;0,060679121
Turkey;M;145;82,076;22,662;19,331;12,699;73,142;9,949;3,442;20;1,468354;3,64557;Tur;Turkey M;0,051104571;-1,710052508;0,109131701
Turkey;M;147;82,211;50,474;5,743;19,673;79,603;6,053;5,281;21;3,368421;4,276316;Tur;Turkey M;0,038132853;-1,259589612;0,065906502
Turkey;M;149;78,606;27,222;19,929;17,854;73,776;5,713;6,328;20;1,558442;4,012987;Tur;Turkey M;0,053757699;-0,615458007;0,08225456
Turkey;M;161;70,013;22,036;15,368;12,835;72,402;7,903;7,427;20;2,306667;4,391892;Tur;Turkey M;0,04646678;0,05282225;0,065289157
Turkey;M;168;78,951;33,831;20,106;21,75;73,659;7,846;4,42;23;1,474359;4,207317;Tur;Turkey M;0,053438488;0,180223093;0,075402297
Turkey;M;175;79,439;26,813;17,975;14,209;79,283;4,13;2,036;22;2,08;4,217949;Tur;Turkey M;0,063705684;-1,31359014;0,062231866
Turkey;M;191;82,696;28,872;21,381;19,959;72,669;7,017;1,376;20;1,772152;5,37037;Tur;Turkey M;0,054073019;-0,919557664;0,076741294
Turkey;M;193;80,054;40,636;15,336;24,94;81,586;7,776;2,902;21;3,455696;4,580247;Tur;Turkey M;0,039540236;0,72644829;0,07419518
Turkey;M;203;77,492;26,749;20,005;17,523;76,855;7,597;4,479;23;3,571429;5,282051;Tur;Turkey M;0,058843964;-0,329362885;0,076634885
Turkey;M;209;78,53;25,618;20,301;16,839;72,231;3,143;3,4;24;3,930556;5,333333;Tur;Turkey M;0,043670002;1,003691311;0,076890519
Turkey;M;223;74,867;22,725;15,036;9,712;67,6;8,062;5,456;21;1,716216;4,863014;Tur;Turkey M;0,047275645;0,054721048;0,074992668
Turkey;M;224;84,333;58,136;5,274;16,23;82,037;5,555;3,801;20;2,410256;4,474359;Tur;Turkey M;0,054591573;0,408737846;0,063154726
Turkey;M;230;71,439;16,907;11,83;7,206;70,704;5,25;9,122;20;1,973333;4,706667;Tur;Turkey M;0,048647086;0,037536726;0,067106486
Turkey;M;240;77,883;24,03;20,306;15,984;75,808;4,057;2,927;20;2,443038;4,844156;Tur;Turkey M;0,048890905;0,433667489;0,09755464
Turkey;M;241;80,451;26,776;20,426;15,955;73,226;6,462;2,856;22;2,386667;4,653333;Tur;Turkey M;0,052190078;0,407460953;0,073057155
Turkey;M;247;77,69;30,266;19,021;21,806;69,409;6,09;4,91;20;2,414286;4,109589;Tur;Turkey M;0,044200567;0,930354932;0,075175376
Turkey;M;249;79,433;46,087;6,77;21,09;72,471;5,132;2,146;21;4,432432;4,394737;Tur;Turkey M;0,054188303;0,134357644;0,076413
Turkey;M;250;80,779;25,237;15,345;9,431;72,682;8,629;4,67;21;1,949367;3,291139;Tur;Turkey M;0,045143284;-0,467215389;0,064831135
Turkey;M;251;74,435;27,362;18,837;14,491;65,218;11,562;7,067;27;1,5;5,468354;Tur;Turkey M;0,072296518;2,448991369;0,070317485
Turkey;M;252;78,912;13,362;7,563;3,352;69,697;2,817;4,841;21;2,243243;4,36;Tur;Turkey M;0,04819653;-0,23566888;0,074651345
Turkey;M;267;77,51;16,55;11,323;5,172;71,104;7,152;3,396;20;1,555556;3,465753;Tur;Turkey M;0,061354796;1,157408399;0,071970641
Turkey;M;268;77,326;21,386;18,261;14,111;73,149;7,821;4,037;21;2,6;4,135135;Tur;Turkey M;0,076386501;2,842499864;0,089303398
Turkey;M;289;78,492;25,843;20,21;17,311;73,718;5,351;4,28;20;2,519481;4,782051;Tur;Turkey M;0,059578143;-0,274866524;0,087148072
Turkey;M;293;78,069;39,585;8,038;17,494;72,64;9,535;7,478;22;2,086957;3,914286;Tur;Turkey M;0,053371917;-1,569854069;0,068070814
Turkey;M;296;78,483;26,422;20,049;16,217;75,112;4,777;9,126;20;3,272727;5,246753;Tur;Turkey M;0,045534457;0,748843262;0,070311458
Turkey;M;313;84,667;29,775;22,369;20,408;76,795;8,752;1,812;20;2,307692;4,454545;Tur;Turkey M;0,04934266;-0,206378878;0,075062446
Turkey;M;317;78,045;26,71;21,481;17,472;72,529;5,493;7,717;20;2,435897;3,43038;Tur;Turkey M;0,051110623;-1,40110207;0,063793057
Turkey;M;318;78,902;26,906;22,518;16,651;73,825;10,791;4,314;20;1,602564;3,736842;Tur;Turkey M;0,05852278;-0,732555586;0,067640814
Turkey;M;319;75,57;52,018;0,259;6,741;74,909;8,155;4,709;20;2,571429;3,063291;Tur;Turkey M;0,048706877;-1,800593383;0,071487341
Turkey;M;322;74,099;24,885;18,745;14,397;75,547;4,48;3,059;20;2,069444;5,378378;Tur;Turkey M;0,046697322;0,046056102;0,073674291
Turkey;M;324;77,165;22,265;16,257;11,74;74,438;5,109;1,959;21;1,395062;5,061728;Tur;Turkey M;0,078508216;2,56998951;0,098874722
Turkey;M;337;80,253;30,904;24,577;22,24;78,756;7,108;4,964;20;2,460526;4,220779;Tur;Turkey M;0,056083545;1,012036522;0,067741627
Turkey;M;348;83,179;49,407;2,006;10,841;78,256;9,183;3,402;22;3,025974;4,441558;Tur;Turkey M;0,040327957;0,402966181;0,079123928
Turkey;M;372;80,054;23,632;17,969;11,433;76,345;10,265;4,939;20;2,454545;4,513158;Tur;Turkey M;0,05838426;1,367279498;0,063471425
Turkey;M;400;73,781;21,257;15,568;11,206;71,986;9,892;9,195;21;1,670886;4,341772;Tur;Turkey M;0,079462208;-1,192726177;0,078667042
Turkey;M;409;77,675;37,08;12,124;20,7;73,999;0,92;14,88;19;2,351351;3,551282;Tur;Turkey M;0,049810247;-1,386054192;0,082946708
Turkey;M;410;74,715;15,244;12,117;7,369;65,312;4,769;7,104;20;2,025974;4,5;Tur;Turkey M;0,085037158;1,250342123;0,082109812
Turkey;M;411;77,762;31,828;15,618;19,352;72,916;5,296;4,434;22;1,62963;4,365854;Tur;Turkey M;0,048663881;1,085473341;0,0678496
Turkey;M;413;77,427;27,658;21,073;19,907;71,901;5,978;2,714;20;2,846154;4,5875;Tur;Turkey M;0,037759992;-0,312785829;0,071737766
Turkey;M;417;83,911;27,557;20,485;18,029;75,46;4,348;2,845;20;1,792208;4,207792;Tur;Turkey M;0,048349388;-1,091792881;0,069706886
Turkey;M;422;76,553;23,712;15,894;10,607;76,029;4,674;3,16;24;1,815789;5,641026;Tur;Turkey M;0,049030828;0,99075411;0,062613873
Turkey;M;437;80,493;26,766;23,37;20,394;74,967;5,627;2,167;20;2,813333;4,644737;Tur;Turkey M;0,051826131;-0,581362818;0,071981918
Turkey;M;440;70,157;17,186;9,052;4,07;68,767;6,081;6,913;21;2,936709;5,192308;Tur;Turkey M;0,046568488;-0,180714991;0,080122144
Turkey;M;443;76,477;27,139;20,867;16,507;74,454;8,343;2,749;23;3,774648;5,285714;Tur;Turkey M;0,046059208;0,031340035;0,068341687
Turkey;M;448;71,142;21,008;17,489;12,288;69,627;8,824;3,874;25;2,146667;5,171053;Tur;Turkey M;0,043710343;0,096701726;0,073046184
Turkey;M;458;81,696;28,638;20,78;15,208;79,765;5,298;2,401;21;3,547945;4,527778;Tur;Turkey M;0,060091787;-1,61674158;0,102793788
Turkey;M;459;77,795;18,814;14,545;8,786;73,715;5;5,532;23;2;5,036585;Tur;Turkey M;0,054532691;0,531340015;0,068337432
Turkey;M;462;71,518;31,008;20,629;21,315;77,566;5,198;2,855;24;1,731707;4,843373;Tur;Turkey M;0,045961012;0,70984818;0,063361773
Turkey;M;463;78,098;36,531;15,624;21,281;76,301;7,106;3,905;25;1,520548;3,921053;Tur;Turkey M;0,047786656;0,377047288;0,064830299
Turkey;M;476;71,861;24,869;18,935;17,092;66,682;7,797;3,811;27;2,945946;4,324675;Tur;Turkey M;0,060318823;0,483708222;0,067436238
Turkey;M;477;75,699;19,034;13,526;8,334;73,363;4,548;3,012;23;2,775;5,493976;Tur;Turkey M;0,054853533;1,017702985;0,072526697
Turkey;M;483;79,294;33,454;18,334;20,982;77,471;4,888;2,507;23;2,162162;5,106667;Tur;Turkey M;0,061501898;1,30346899;0,068523109
Turkey;M;496;80,918;23,146;16,881;9,84;78,953;4,583;3,606;21;1,623188;3,608696;Tur;Turkey M;0,071809965;-2,09698748;0,11318139
Turkey;M;499;75,323;34,361;12,363;17,836;69,963;12,978;11,394;23;1,62963;5,148148;Tur;Turkey M;0,085925979;0,30118267;0,06851047
Turkey;M;500;72,715;20,567;13,569;7,963;72,762;10,036;4,508;23;1,759494;5,064103;Tur;Turkey M;0,052162389;1,512007955;0,085432687
Turkey;M;501;82,489;27,472;19,042;12,841;75,76;6,797;3,316;22;2,273973;3,464789;Tur;Turkey M;0,046559466;-1,117435841;0,074239885
Turkey;M;506;79,12;30,556;22,167;23,003;77,324;7,378;7,16;20;2,202532;3,325;Tur;Turkey M;0,069423013;-1,274836504;0,065598975
Turkey;M;507;72,496;25,267;19,623;15,97;68,715;10,307;6,707;28;3,76;5,460526;Tur;Turkey M;0,061174352;-0,199896898;0,088360042
Turkey;M;510;82,447;21,055;13,169;7,235;77,751;8,463;3,36;25;2,90411;4,554054;Tur;Turkey M;0,055988519;0,811671664;0,067399888
Turkey;M;515;79,704;29,657;17,746;15,518;73,656;9,261;5,771;24;2,573333;3,098592;Tur;Turkey M;0,06149851;-1,152025973;0,063292285
Turkey;M;516;77,527;25,886;16,978;13,326;72,056;9,271;5,711;23;3,042254;5,73913;Tur;Turkey M;0,043143082;0,237259502;0,079846551
Turkey;M;517;79,459;25,05;15,827;9,348;80,235;6,144;2,246;20;2,164384;4,148649;Tur;Turkey M;0,040672587;0,66908802;0,07449126
Turkey;M;520;74,786;45,016;2,031;-0,562;70,407;6,692;-0,381;25;4,539474;3,973684;Tur;Turkey M;0,038156383;-0,223304842;0,096591413
Turkey;M;528;73,314;25,593;20,817;17,367;70,457;7,712;7,248;26;2,246753;4,87013;Tur;Turkey M;0,056365999;0,473333216;0,094784651
Turkey;M;529;77,096;23,043;16,477;12,256;72,58;9,058;10,308;22;2,418919;4,432432;Tur;Turkey M;0,067959549;-0,394828584;0,066561708
